,subject,parameter,value,ID
93139,35,$\beta$,2.5584887858726355,01547
93140,36,$\beta$,2.8571144949595277,01549
93141,37,$\beta$,2.3394246288734237,01560
93142,38,$\beta$,1.2977389163829833,01561
93143,39,$\beta$,1.3543362300295763,01611
93144,40,$\beta$,2.270457868656169,01614
93145,41,$\beta$,1.5378480509497994,01630
93146,42,$\beta$,2.273184777119851,01646
93147,43,$\beta$,1.8785611872038879,01647
93148,44,$\beta$,1.5828123188602998,01840
93149,45,$\beta$,1.620605424490653,01861
93150,1,$\beta$,1.6414632410450516,00513
93151,2,$\beta$,1.4187098413555081,01063
93152,3,$\beta$,2.02580978097508,01079
93153,4,$\beta$,1.538294743227567,01101
93154,5,$\beta$,1.186485131292524,01104
93155,6,$\beta$,2.644886087826058,01261
93156,7,$\beta$,2.1034922463867494,01268
93157,8,$\beta$,2.4123033418767745,01271
93158,9,$\beta$,1.4125142551656598,01272
93159,10,$\beta$,1.0889994600774673,01281
93160,11,$\beta$,2.482330575105716,01293
93161,12,$\beta$,1.0679160302383657,01320
93162,13,$\beta$,1.1270661108959752,01323
93163,14,$\beta$,1.9297837295965403,01326
93164,15,$\beta$,2.8967797984442685,01332
93165,16,$\beta$,1.9714322127354758,01335
93166,17,$\beta$,2.107887692069485,01343
93167,18,$\beta$,0.7711134094894495,01344
93168,19,$\beta$,2.7936287159839974,01351
93169,20,$\beta$,1.818120860507287,01354
93170,21,$\beta$,2.3668702446178873,01355
93171,22,$\beta$,3.206986532535895,01356
93172,23,$\beta$,2.3605846204992282,01358
93173,24,$\beta$,1.8149737501184169,01379
93174,25,$\beta$,3.6542471462601323,01390
93175,26,$\beta$,1.6841077245735958,01414
93176,27,$\beta$,1.7975510040500076,01443
93177,28,$\beta$,3.3306196860991797,01447
93178,29,$\beta$,2.289242060112875,01448
93179,30,$\beta$,1.8830763475436356,01449
93180,31,$\beta$,2.2982724477941803,01456
93181,32,$\beta$,1.7422188625170443,01457
93182,33,$\beta$,2.3145657143691833,01460
93183,34,$\beta$,1.4656849836586143,01476
93184,35,$\beta$,3.170307231671821,01547
93185,36,$\beta$,2.164361423297763,01549
93186,37,$\beta$,2.344414944351979,01560
93187,38,$\beta$,1.299785889953369,01561
93188,39,$\beta$,1.6010606075063878,01611
93189,40,$\beta$,1.6772933558350405,01614
93190,41,$\beta$,1.4202890213818167,01630
93191,42,$\beta$,1.6951663717913972,01646
93192,43,$\beta$,1.7800176161613552,01647
93193,44,$\beta$,1.40101450177518,01840
93194,45,$\beta$,1.8017492378029005,01861
93195,1,$\beta$,2.1189786073438492,00513
93196,2,$\beta$,1.5089359879270092,01063
93197,3,$\beta$,2.127983368831465,01079
93198,4,$\beta$,1.8968889671153482,01101
93199,5,$\beta$,1.2280892671732477,01104
93200,6,$\beta$,2.7349187487649607,01261
93201,7,$\beta$,2.2517760012793397,01268
93202,8,$\beta$,2.1173943753202376,01271
93203,9,$\beta$,1.4220318410264674,01272
93204,10,$\beta$,1.0816061082358739,01281
93205,11,$\beta$,2.413820169724657,01293
93206,12,$\beta$,1.3764727631537677,01320
93207,13,$\beta$,1.8201517349573575,01323
93208,14,$\beta$,1.9525226810628997,01326
93209,15,$\beta$,1.7459572137385064,01332
93210,16,$\beta$,2.604379025087799,01335
93211,17,$\beta$,2.353064855527625,01343
93212,18,$\beta$,0.8384074590298798,01344
93213,19,$\beta$,3.5691136594630835,01351
93214,20,$\beta$,2.6656033352621766,01354
93215,21,$\beta$,2.0984684695657534,01355
93216,22,$\beta$,2.1403415238714762,01356
93217,23,$\beta$,2.3155672364462943,01358
93218,24,$\beta$,2.108711045436844,01379
93219,25,$\beta$,2.6865006338992896,01390
93220,26,$\beta$,1.5569955791995507,01414
93221,27,$\beta$,1.4381997735664593,01443
93222,28,$\beta$,3.293601586748515,01447
93223,29,$\beta$,2.0300396348137464,01448
93224,30,$\beta$,2.0039475762469863,01449
93225,31,$\beta$,1.87032947812502,01456
93226,32,$\beta$,1.3963489034884933,01457
93227,33,$\beta$,2.239756109106276,01460
93228,34,$\beta$,1.4432437324193292,01476
93229,35,$\beta$,2.3489486508648585,01547
93230,36,$\beta$,2.3305264612151957,01549
93231,37,$\beta$,2.4295015998770144,01560
93232,38,$\beta$,1.2511284853086728,01561
93233,39,$\beta$,1.2946578112455642,01611
93234,40,$\beta$,2.0310265069106364,01614
93235,41,$\beta$,1.6690046254042719,01630
93236,42,$\beta$,1.8924469407884257,01646
93237,43,$\beta$,1.6004800650013509,01647
93238,44,$\beta$,1.684268843211729,01840
93239,45,$\beta$,1.3529014626825335,01861
93240,1,$\beta$,1.6525018754911984,00513
93241,2,$\beta$,1.6872007795589845,01063
93242,3,$\beta$,2.7395587946477726,01079
93243,4,$\beta$,1.597067718568501,01101
93244,5,$\beta$,1.2313069290476393,01104
93245,6,$\beta$,2.283336652792746,01261
93246,7,$\beta$,2.797335426623396,01268
93247,8,$\beta$,2.239830069253853,01271
93248,9,$\beta$,1.485132638631451,01272
93249,10,$\beta$,1.1551758326912662,01281
93250,11,$\beta$,2.384916774728297,01293
93251,12,$\beta$,1.087448127361322,01320
93252,13,$\beta$,1.399456961088714,01323
93253,14,$\beta$,1.919989637582735,01326
93254,15,$\beta$,1.8857920449580101,01332
93255,16,$\beta$,2.488117305715144,01335
93256,17,$\beta$,2.0417424579686476,01343
93257,18,$\beta$,0.9719823655907744,01344
93258,19,$\beta$,2.9907521385163496,01351
93259,20,$\beta$,2.753488471358109,01354
93260,21,$\beta$,2.209807461547406,01355
93261,22,$\beta$,2.3508179443660087,01356
93262,23,$\beta$,2.0852815289545887,01358
93263,24,$\beta$,1.7353297782119865,01379
93264,25,$\beta$,3.1475787479251944,01390
93265,26,$\beta$,1.6889325925875778,01414
93266,27,$\beta$,1.4800568301973023,01443
93267,28,$\beta$,2.990728607930032,01447
93268,29,$\beta$,2.223545693967583,01448
93269,30,$\beta$,2.2768618946087242,01449
93270,31,$\beta$,2.277241918643925,01456
93271,32,$\beta$,1.8137579881983292,01457
93272,33,$\beta$,2.9550857948055427,01460
93273,34,$\beta$,1.5332311068791533,01476
93274,35,$\beta$,3.0286381119011136,01547
93275,36,$\beta$,2.711553609001407,01549
93276,37,$\beta$,1.9122252700681543,01560
93277,38,$\beta$,1.2648647572415521,01561
93278,39,$\beta$,1.6003545287287302,01611
93279,40,$\beta$,1.8827181112344602,01614
93280,41,$\beta$,1.2558518510876484,01630
93281,42,$\beta$,2.5728676472346064,01646
93282,43,$\beta$,1.862210092701083,01647
93283,44,$\beta$,1.3984164648009076,01840
93284,45,$\beta$,1.4867207536710647,01861
93285,1,$\beta$,1.5678961016074269,00513
93286,2,$\beta$,1.8334637795584838,01063
93287,3,$\beta$,2.037811893094078,01079
93288,4,$\beta$,1.5268393775202622,01101
93289,5,$\beta$,1.1454274040240988,01104
93290,6,$\beta$,1.9436579950425457,01261
93291,7,$\beta$,2.4920546089311886,01268
93292,8,$\beta$,2.948078234100868,01271
93293,9,$\beta$,1.7387121462929225,01272
93294,10,$\beta$,0.9529306372755879,01281
93295,11,$\beta$,2.4881398479261803,01293
93296,12,$\beta$,1.1639355349966591,01320
93297,13,$\beta$,1.4114979555013494,01323
93298,14,$\beta$,1.9667749464335538,01326
93299,15,$\beta$,2.4707317759995995,01332
93300,16,$\beta$,2.3758576114658654,01335
93301,17,$\beta$,2.400759420189453,01343
93302,18,$\beta$,0.8238866226709339,01344
93303,19,$\beta$,2.7818717139969436,01351
93304,20,$\beta$,2.4796263333232695,01354
93305,21,$\beta$,2.4622646168702134,01355
93306,22,$\beta$,2.256054313041151,01356
93307,23,$\beta$,1.9833192614637918,01358
93308,24,$\beta$,2.002235830746101,01379
93309,25,$\beta$,3.0080628665600098,01390
93310,26,$\beta$,1.88301775912457,01414
93311,27,$\beta$,1.523207757394145,01443
93312,28,$\beta$,2.7948741795925374,01447
93313,29,$\beta$,1.9401097081997265,01448
93314,30,$\beta$,2.132566757952723,01449
93315,31,$\beta$,1.8223587719309795,01456
93316,32,$\beta$,1.5167431303491716,01457
93317,33,$\beta$,2.341986857116639,01460
93318,34,$\beta$,1.4013192936174608,01476
93319,35,$\beta$,2.9866862365088167,01547
93320,36,$\beta$,2.3471478553459932,01549
93321,37,$\beta$,1.8522011285639761,01560
93322,38,$\beta$,1.5641973608343303,01561
93323,39,$\beta$,1.3695210527993091,01611
93324,40,$\beta$,2.03035111216977,01614
93325,41,$\beta$,1.5804149003610322,01630
93326,42,$\beta$,2.237300391285574,01646
93327,43,$\beta$,1.464807829675148,01647
93328,44,$\beta$,1.7017990366769264,01840
93329,45,$\beta$,1.6724444181592597,01861
93330,1,$\beta$,1.9068371801598436,00513
93331,2,$\beta$,1.338440935965152,01063
93332,3,$\beta$,2.692276723627839,01079
93333,4,$\beta$,1.6006165348627193,01101
93334,5,$\beta$,1.4644355026232412,01104
93335,6,$\beta$,2.537149283668239,01261
93336,7,$\beta$,2.066149620719427,01268
93337,8,$\beta$,2.917184293097113,01271
93338,9,$\beta$,1.3802891187025836,01272
93339,10,$\beta$,0.8445053548607859,01281
93340,11,$\beta$,2.287413412956453,01293
93341,12,$\beta$,1.8319608809353425,01320
93342,13,$\beta$,1.278910406704032,01323
93343,14,$\beta$,1.5863165993777049,01326
93344,15,$\beta$,1.677536311402792,01332
93345,16,$\beta$,2.268943221270193,01335
93346,17,$\beta$,2.275732918839855,01343
93347,18,$\beta$,0.5725768217960839,01344
93348,19,$\beta$,2.2827306911789913,01351
93349,20,$\beta$,2.724823720000092,01354
93350,21,$\beta$,2.0959024289585724,01355
93351,22,$\beta$,2.9364527935532423,01356
93352,23,$\beta$,2.164674156418293,01358
93353,24,$\beta$,1.8314922829005602,01379
93354,25,$\beta$,2.8823423707104956,01390
93355,26,$\beta$,1.8978578285489751,01414
93356,27,$\beta$,1.5504323733245065,01443
93357,28,$\beta$,3.311997128974305,01447
93358,29,$\beta$,2.4800385741084803,01448
93359,30,$\beta$,2.403106775790063,01449
93360,31,$\beta$,2.135284975536128,01456
93361,32,$\beta$,1.6181310868438403,01457
93362,33,$\beta$,2.404135432705793,01460
93363,34,$\beta$,1.5431883235869246,01476
93364,35,$\beta$,3.3812977076443254,01547
93365,36,$\beta$,2.3042385958196667,01549
93366,37,$\beta$,2.393307815128778,01560
93367,38,$\beta$,1.3552294610580804,01561
93368,39,$\beta$,1.4453047469429203,01611
93369,40,$\beta$,1.5283507455778864,01614
93370,41,$\beta$,1.5452501704519435,01630
93371,42,$\beta$,1.5113805904725768,01646
93372,43,$\beta$,1.7312114945305757,01647
93373,44,$\beta$,1.8672934372295849,01840
93374,45,$\beta$,1.5265963634192052,01861
93375,1,$\beta$,1.878159142470949,00513
93376,2,$\beta$,1.5085418341764985,01063
93377,3,$\beta$,2.636982282606096,01079
93378,4,$\beta$,1.6784085417658472,01101
93379,5,$\beta$,1.1735380239148718,01104
93380,6,$\beta$,2.995323789495493,01261
93381,7,$\beta$,2.095085949910855,01268
93382,8,$\beta$,2.790493699810372,01271
93383,9,$\beta$,1.7845550180796068,01272
93384,10,$\beta$,0.9637560725515465,01281
93385,11,$\beta$,2.0495325240532574,01293
93386,12,$\beta$,1.0812268406344818,01320
93387,13,$\beta$,1.2986592198451308,01323
93388,14,$\beta$,1.834904148001075,01326
93389,15,$\beta$,2.031094906178971,01332
93390,16,$\beta$,2.444311631982619,01335
93391,17,$\beta$,1.9605769925559844,01343
93392,18,$\beta$,0.6732448782094509,01344
